Post_Text,Emotions
im feeling particularly generous,joy
i hope to feel a bit more creative again soon and miss its presence in my life blog,joy
i know that i made things sound bleak in the last paragraph but it is moments like these where i do feel very happy that my life has lead me to this point,joy
i feel like if there are pickles in the fridge everything will be ok,joy
i trust my kids however i feel helpless enough in here over so many things and i m upset at the lack of respect for the few little things i asked them not to do,fear
i am feeling quite pleased with myself at this point,joy
i top out the climb feeling invigorated,joy
im beginning to feel isolated in the work place but i dont attribute blame to anyone or anything,sadness
i cannot feel my lips they are numb and burning,sadness
i feel like i am really grouchy and some days i get in moods where i feel like it is me against the world,anger
i feel more satisfied with what i eat i feel full longer and i dont feel like snacking later,joy
im so stoned on endorphin that all i can feel is my leg muscles seizing into petrified meat,fear
i feel this effect backfires as the changes were distracting and solondz is talented enough to gain our sympathy sans gimmicks,joy
i would talk to drake because i knew he wouldnt judge my feelings and he would let me gush over how much i liked you,love
i feel that they will hire billy over sasha because they will not have to pay billy to play catch up on the work that he missed,sadness
i wake up feeling all beaten up and i dont feel that way right now im probably going to be tempted to do the lake again,sadness
i let my fingers stroke across his chest to his heart marveling at the feel of him terrified that this is a step too far,fear
i feel weird in the companies of those who approve and disapprove of dot com marriages,surprise
i feel less groggy my trousers were a little looser and truthfully i would rather reach out for a fruit salad then a fully packed sandwich which is going to leave me feeling uncomfortable for the rest of the day,sadness
im feeling particularly sentimental or what have you i go into a bookstore where my books are sold and i pace out the distance between where my books are displayed and where his are on the shelf,sadness
i nodded proud of my decision to procure a pump feeling slightly smug,joy
i am not going to wake up with a fucking headache like almost every day this week i am not going to feel needy and grabby and insecure like almost every day this week i am not going to be mean to myself like almost every day this week,sadness
i didnt feel angry i didnt feel bitter i felt,anger
i was feeling very nostalgic and very grateful,love
i feel it is important to give my views regarding the events which took place at general synod this last week,joy
im feeling so guilty helpless and hopeless,sadness
i know like the recommendation function in modern web shops while it feels a little bit strange to see the product you ve just searched for in a web shop on a totally different site s advertising,fear
i feel that this a very clever and humorous idea that is memorable,joy
i have had some very emotional nights of crying feeling unsure and angry,fear
i feel irritable supersensitive,anger
ive been taking to stop the bleeding in my guts has left me feeling far more irritable and violent than usual,anger
i have exactly weeks to train and prepare which is perfect and so now with week one almost done im feeling excited and trying not to get too nervous as i look ahead at some of the longer runs on the schedule,joy
i feel passionate about people particularly those i love admire and respect,joy
ive been feeling really caring towards jt,love
i am also able to say no comfortably when people ask me if i feel as if my sexuality is being repressed,sadness
i struggled with feelings of guilt as i took very gentle care of myself during my recovery and sometimes even now,love
i no longer feel disadvantaged by my ethnicity and the fact that the majority of gay men are racist and dont wanna date asians,sadness
i have to squint with a magnifying glass to read it i chose the little oxford dictionary of english grammar at least this makes me feel intelligent even if wrecking my eyesight to read it makes me an idiot,joy
i then ran away leaving me there to feel so hopeless,sadness
i feel id be passionate to invest my time into not to mention i enjoy writing as it is,joy
i alsways feel so carefree,joy
i was feeling pretty cranky this morning and stopping in here really made me feel a lot better,anger
i feel so deprived since i know nothing about the first battle of bedriacum,sadness
i dunno being around him makes me feel like a startled rabbit,fear
i feel a little overwhelmed,fear
i can t help but to feel amused after reading this article,joy
when i almost walked on a snake,fear
i was positively giddy when the kids left this morning after our very last official class of the year but now im feeling a little sad,sadness
i still feel so irritable every day,anger
i do however feel a tinge of regret now that i know how its damaged my abilities to breast feed,sadness
i came down into the kitchen of my childhood still in a dream i was like a mini baby on the kitchen table and i told my mother that she should expect to get this kind of a damaged child because she was so narrow and unwilling to feelings and emotional support,sadness
i feel a dull aching a sharp pain in my chest an overwhelming emptiness,sadness
i for one sit and stare at a blank computer screen for a while scratch my head a few times drink a couple pots of coffee and then feel triumphant once i write my first sentence and that first sentence usually consists of a poop joke,joy
i feel ashamed of my unproductive days,sadness
i never had the pleasure of meeting him but i feel like i know him through his popular weekly newspaper column the ridgerunner report by jim solberg,joy
i feel generally dissatisfied and lost,anger
i feel you and its so sincere,joy
im not crossing things off ever growing to do list i feel like i keep making stupid silly mistakes in all areas of my life amp im just tired,sadness
i have constantly been panicky and making a big fuss over my learning and exam results often feeling spiteful that i have lost out a mark or two to the top in class,anger
im not completely sure my topic is narrow enough and im feeling apprehensive about being able to find half of my sources in print,fear
i sound so entitled but you cant help but to feel disappointed even though you already knew you were going to be,sadness
i am missing some very important information or anything please feel free to post comments below because even though i have been interested in the style for years i have only been wearing the style and officially in the community for about a year and a half,joy
i stated in the class discussions the school discourages the use of im reference at the library because they feel that it will be abused,sadness
i talked about this with my therapist yesterday but nothing feels resolved in so far as anything ever gets resolved in a session,joy
i feel instantly glamorous just pulling it out of my handbag and sachaying it about for all to see,joy
i instead feel restless,fear
i feel all agitated and moody and wanting wanting wanting,fear
i feel pretty pathetic as an intercessor,sadness
i could at least count it i didnt feel as frantic while the group followed the bird as it moved north through the trees,fear
i think since im compelled to act all meek and asian in front of my own kind i feel a tad inhibited to the extent that i cant even be myself,fear
i absolutely cannot wait for september th to roll around i feel calm i suppose in my waiting,joy
i amos does such a beautiful job retrofitting cohens song and really his basic arrangement too with her own piano work that it feels to me like more of an artistic effort than merely paying homage,joy
i told my boss at around weeks because i was feeling incredibly guilty,sadness
im feeling a little bit embarrassed about the serious lapse in blogging but ive had an extremely busy past few months trying to finish new work in time for the toronto outdoor show as well as a number of other exhibitions,sadness
i feel resentful and irritable,anger
i fared pretty well and was feeling quite pleased with myself that the journey went well,joy
i am back working with confidence and feeling terrific,joy
i feel it aching in my chest,sadness
i feel humiliated at her apartment i came here to this family i feel stuckin this life and go the hell i do not want to be more present in my life,sadness
i sometimes feel so vulnerable and so lost,fear
i feel like all i ever do anymore on the internet is bitch about my kid but seriously im amazed that so many children survive toddlerhood,surprise
i feel pleased too that i am supporting people with small businesses who work from home buying gifts that have been made with care and talent,joy
i can only have a rest when i feel that i have fully resolved a problem then i can turn my attention towards something else,joy
i m feeling very much relax and calm,joy
i started feeling a bit homesick with the mention of mulligans name,sadness
i ever start to feel successful at all things life again,joy
i feel like death think feeling like death will make me a more compassionate psychologist,love
i feel a little disheartened with like im making an effort and getting nothing in return,sadness
i don t feel like i am dissatisfied because i don t have things i think i am dissatisfied because not much is changing in me and i still feel bad at times,anger
i actually found myself resenting the song for making me feel which is weird for me because i used to play guitar and sing in church like all the time and music was a huge part of my life in college and high school,surprise
i am feeling so remorseful now,sadness
i am feeling quite pleasant,joy
i do not feel dumb any more,sadness
i think of these folks when i am feeling miserable for having to acknowledge i must actually do something to make the world a better place,sadness
i know what god has said about stuff and yet right now i am beginning to feel anxious about it,fear
i stopped looking for a solution to my problem and i stopped feeling like i have to be dissatisfied,anger
im listening to right now because i feel like i need it and i want to share it with you little ones despite my convinced atheism somehow it never fails to make me feel better,joy
i didnt really feel an appetite for noodles i chose a bowl of rice with sweet potatoe tempura amp miso soup was included,joy
i went back to it because i was feeling so intensely crappy,sadness
i am still feeling passionate progressive and motivated but i am no longer trying to do everything and anything that i have never done before,love
i didnt feel i had put in half the effort or time and well quite frankly didnt feel like the pressure of it all,joy
i do when i feel lethargic,sadness
i most want to do better think harder feel more and be more tender,love
i feel like its a lifestyle change i could genuinely live with without feeling deprived,sadness
i am feeling something ive never ever felt before and its unpleasantly pleasant,joy
i hardly feel they have any wow factor at all until i saw how stunned liv was at the entire concept,surprise
im floating in the grey region between self hate and feeling superior,joy
i feel resigned to what i have brought myself to and docile,sadness
ill be darned if i will feel shamed for caring about the blogging community,sadness
i cherished and enjoyed i didn t have many friends in college and she was my first real friend that made me feel like i was accepted,love
i start to remember how desperately i felt when trying to get pregnant after feeling impressed to start having a family and soon finding that its not as easy as you think to just get pregnant,surprise
i basically have a gut feeling of whether i think that person is genuinely sincere or not,joy
i just feel like no one cares and no one can be bothered to make the effort and meet up,anger
i read and appreciate all comments left but if you have any questions or concerns feel free to email me at contact,joy
i feel assured that this is gods plan for me,joy
i feel that they are vulnerable in the coming election given their performance,fear
i could just be who i am and feel accepted for being myself,joy
i feel insulted but i go out with him anyway,anger
i shall never rest until each and every ukrainian will feel that he she is a precious part of an inclusive ukrainian society whose historical roots have always been diverse and multi national language issue,joy
im tired of feeling troubled stressed up feeling down and falling sick,sadness
im feeling a bit neurotic that ill lose my job,fear
i miss the feeling of loving,love
id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work,fear
i am feeling really needy right now,sadness
i was feeling like amy winehouse and planning my own trip to the betty ford clinic upon my less than triumphant return to australia,joy
i hope you keep handing out books of mormon to those you feel impressed to give them to,surprise
i am left feeling very confused and blah,fear
i feel on the verge of tears from weariness i look at your sweet face and cant help but tenderly kiss your cheeks,joy
i feel on the verge of tears from weariness i look at your sweet face and cant help but tenderly kiss your cheeks,love
i feel excited just exams left to freedom m wish me superduperreally luck,joy
i feel a bit more confident about my kicking in karate and my diagonal cuts in kendo though much work remains,joy
im a year old boy who is feeling hopeless,sadness
i feeling so shitty today then,sadness
i feel like i should have actively hated every single second rather than just borne it all,anger
i feel more stressed than ever,sadness
i still don t feel so hot i said as aj frowned,love
i as many others are feeling helpless that we as a world can not hold the grieving parents hands especially the mothers and grandmothers of nigeria as they desperately wait for assistance to have their girls return back home safely and let their laughter ring out through their home once again,fear
im feeling pretty comfortable,joy
i feel so cluster fucked in my head,anger
i go to sleep as soon as my head hits the pillow i sleep deeply all night and i wake up feeling a lot less lethargic then usual,sadness
i don t like being at home it feels so unwelcome in fact i despise it,sadness
i feel the matter has been resolved,joy
i feel selfish bringing up our loneliness for a child when i know parents out in newtown are grieving their lost babies,anger
i came to china feeling a little frightened of everything around me,fear
i couldnt get to sleep i was feeling quite irritable and restless and every time i was dropping off to sleep a mosquito would land on my face or squeal around my ear,anger
i feel groggy but ok get up and leave the house with a luxurious baby free day in the office ahead of me,sadness
i got that straight i realized that i was dealing with someone who was feeling insecure,fear
im totally walking on sunshine feeling lighter and less burdened by excess weight but then people snicker or i get on the bus and people would rather stand than sit next to me and im reminded of how much work i still have to do,sadness
ill transfer those that i feel will be useful to next years class to the class website or specific content unit blogs or sites,joy
i feel like a very impatient mensa member at such times,anger
i feel terrible and sexist whenever im in a group of women and they start talking about dieting and my brain automatically drops the t,sadness
i feel so absolutely stumped on the floor when you dance you re charming and you re gentle specially when you do the continental but this feeling isn t purely mental for heaven rest us i am not asbestos and that s why i won t dance why should i,joy
i feel awful when i stay home both for missing out on the exercise and practice and for flaking out on the team,sadness
i feel something about physically seeing your problems where the hurt stems from seems to be very therapeutic,sadness
i feel an eager anticipation,joy
i am just remembering it now and i should have told him it was birthday but i am such a selfish idiot and was feeling jealous of all the people who met nao,anger
i do feel a little needy,sadness
i honestly feel a bit pressured she just made a post on a photo stating she wanted to have giant beers soon and i dont even know what to say,fear
i started feeling my left arm aching,sadness
i feel my readership has been severely damaged to the point where it will take a very long time to build it back up,sadness
i feel so inlove whenever i watch the film i love steve sean faris julie s love interest i adore their friendship plus i was so thrilled about the whole sleepover scavenger hunt thing but other than that i absolutely love the part where julie talks to her mom,joy
i just feel so depressed and i don t know what would make me happy,sadness
i not feel resentful for always putting out more effort then ever receiving,anger
i feel frustrated irritable even,anger
when my boyfriend last told me he loved me after i gave him an impulsive kiss,joy
i feel were most successful sodden shattered squeeze sardonic and squat,joy
i feel accepted and loved and a place where i belong,joy
i feel to glad that this blog must be helpful knowledgeable and explorable,joy
i feel discouraged at the pace of my personal evolution and often feel like jack kerouac tossing his marbles into the maelstrom surf of big sur,sadness
i feel and i think that should be respected,joy
i was feeling restless when i stepped into the kitchen to whip up this crunchy sweet treat,fear
i feel really valuable because of this knowing he considers me worth the sacrifice,joy
i know that i will always feel a little bit strange and out of place in the academy,surprise
im sorry for how bad i hurt your feelings that make you feel unloved and alone feeling afraid to love and trust again,sadness
i feel so glad talking to them because they help me learning japanese through conversation and help me speaking english nicer and more frequently,joy
i feel devastated betrayed and abandoned i ask for peace and comfort and a new direction,sadness
i feel your innocent love,joy
i hear such stories i feel cold,anger
i tried to make a cheerful comment about fitting her in but i feel really unwelcome,sadness
ill have to admit while it was an awesome feeling many a time i didnt know what to say froze or went mind blank while observing her,sadness
im not sure how my parents are feeling about this but my grandparents manchester ones aunty and uncle are ecstatic for me,joy
i try to speak up stand up for myself or simply try to insert myself into a conversation i feel selfish like an attention whore,anger
i feel when you are a caring person you attract other caring people into your life,love
i wasnt going to do a what im loving wednesday post because i wasnt feeling like i was loving anything but as my youngest sister text me last night sometimes happiness is a choice so here it is,love
i feel delighted to share it,joy
i personally feel amazed that i have managed to connect with such amazingly talented and creative people through this little world of dance,surprise
i feel jaded at some point of time,sadness
i feel like i should ask him if he is ok offer him some help prop the door open or something,joy
i feel so appreciative to have their support,joy
i will adress those issues and attempt to reason with them so they may feel less threatened and more supported and loved,fear
i joke about her leaving me or tell her that i know shes going to fall in love with the city the country the people and never come back theres a place deep in my mind parallel to the empty sick feeling in my stomach that is terrified she really wont come back,fear
i don t know how sasha fierce feels i m definitely curious about the future of beyonc s sound,surprise
i remember a couple of years ago i was feeling romantic and dreamy and asked him wonder if we ll celebrate our th anniversary,love
i feel like we tortured him that whole time,fear
im feeling particularly melancholy i will talk myself into a place of peace,sadness
im feeling so restless today,fear
im feeling playful and humorous,joy
i dont want to wax them off and draw them in or anything i just need to not have a unibrow and maybe get rid of the few spare hairs creeping down toward my eyelid if im feeling brave,joy
i slowly realised that the intruder was actually dad and griff began to retreat a safe distance in case there were any repercussions after pulling dad through the roof but dad was feeling very groggy and disorientated,sadness
i have said this before being a mom has made me feel more vulnerable than i have ever felt before,fear
i feel theyre very cute and useful,joy
i and will be pleasantly surprised and vote heavily for him but i have a feeling a dignified comeback will have to make do for mr johnson this time around,joy
i know if ive been feeling quite nostalgic these days and have spent a huge amount of time looking back and remembering,love
i prefer to sit in the large room at the back with its wooden floor and upholstered chairs which has a timeless feel in summer a gentle breeze blows through the floral curtains as you savour your large piece of cake or perhaps some of their famous a href http en,love
i was feeling a bit shaky and a bit off centre but i think most of that was worrying about things out of my control,fear
i spent saturday night and all of sunday feeling pretty lousy,sadness
i suck a lot at keeping the house clean and yet feel twitchy when its messy,sadness
i feel when juggling all of the fine details that go into a professional writing career,joy
i know im quite selfish but sometimes i feel like i dont want to throw everything just for something that is uncertain,fear
i feel like an abused puppy dog,sadness
i crave getting out there and moving and if i dont i feel agitated until i do,fear
i would feel so pissed off,anger
i do feel that the more intensely intelligent a dog is the more socializing they will need,joy
i already can imagine and feel so excited if im in his shoe,joy
i could be in a pile of mud you can take this figuratively or literally at this point with the gross feeling of just being dirty,sadness
i feel the eyes of many turn away disgusted by the self indulgence the audacity of a british woman to admit this point of failure,anger
i feel vulnerable yet extraordinarily liberated,fear
i have a feeling she is going to be an amazing artist like her daddy and uncles,joy
im not feeling deprived at all although i do wake up ravenous in the morning,sadness
i like that these type of assumptions because it makes me feels a bit more positive,joy
i reluctantly ate a piece of string cheese but i was both cranky that i hadn t lost more weight and feeling vain about the way i was looking ironic i know so i decided to throw up again,sadness
i sat down at the computer feeling nervous excited and more than a little silly,fear
ive heard stories about julie baileys treatment before now but this is the first time i seen anything in print and it makes me feel deeply ashamed that someone who stood up neglected nhs patients and their families can become so isolated in her own community,sadness
i get the feeling he needs to feel accepted and appreciated,joy
i know its been a long time and i feel so pathetic why i have to feel this way but i do,sadness
i asked zack if i could go all out and write what i was feeling and he was gracious enough to let me do so,joy
i feel idiotic sifting through personals sites only nerve,sadness
i began to feel less anxious,fear
im feeling reluctant to change anything because it is all working so well,fear
i feel even more regretful that i didnt get to go to her senior presentation,sadness
i am not too sure on how i feel about alec hes either innocent like he says he is or hes a damn good liar,joy
i have agonised over writing a review for this book my words just dont seem to flow i feel somehow inadequate for this task,sadness
i am remembering your touch feeling your fingers caress my aching palms,sadness
i feel a strange sense of legacy,surprise
i went home all alone from a restaurant it was dark,fear
i feel nervous when anyone gets too close,fear
i think his uniform and glove make him feel very important too,joy
id call that feeling relaxed,joy
i have nothing but respect for not only jerry sloan but the utah jazz as a whole i feel wronged that we were forced to stomach this series,anger
i have crossed over and i am on safe footing yet still feel this way fearful for the unknown shaky uncertain,fear
i have grown accustomed to the creative freedom of living by myself i can dance around my house and write songs and play guitar without feeling inhibited by the eyes and ears of others,fear
i thought of my peers lacking of a few months or a year to vote feeling hopeless as they watch the news and with every click of the refresh button last night,sadness
i usually feel suspicious and guilty about this considering how little i do during my work day,fear
i feel like most books will contain some kind of romantic undercurrent and while this one did it was a lot more subtle than other books are about it,love
i love how comforted i feel when im around hunters sweet family,love
i alive i feel so defeated with this issue,sadness
i have a feeling his idea of keeping me entertained differs ever so slightly from mine jonny you,joy
i was definitely feeling nostalgic and was a bit sad when one of my favorite exhibitions the hall of ocean life was closed,love
i should feel burdened that the slightest touch from that body even now still lingers upon my skin,sadness
i just feel more enraged and that my life has been taken advantage of yet again,anger
i do not feel unhappy miserable wretched glum gloomy forelorn or heartbroken,sadness
i don t spew my desperation all over these situations that already feel uncertain to me,fear
im thankful for it and the parents because they are understanding and make me feel less wimpy,fear
i just feel so appreciative,joy
i am a bit out of my comfort zone too and im feeling a tad apprehensive,fear
i had to change after several months due to the fact that i didnt feel my daughter was being helped or my daughter convinced me how rotten the therapists were,joy
i also feel much more triumphant while doing homework reading,joy
i dance i should feel pretty,joy
i feel a mad connection with your body and this is how i decided to kick off side a,anger
i wonder why people feel the need to make up stories to be amazed at the miracles around us every day,surprise
i feel very suspicious of all of them,fear
i am so tired about it and i feel so fucked up,anger
im feeling a tad bit gracious,joy
i did feel like the people there were appreciative of what they had and many had happiness in that pinnacle way that is non materialistic,joy
i looked back at her feeling myself desperately curious,surprise
i feel satisfied and happy with my choices today,joy
i feel i m getting distracted and not real,anger
im feeling a real casual day ill go for brown eyeliner instead,joy
going to take my driving test,fear
sometime back another girl who was in terms with my exboyfriend came to shout at me at twelve midnight it was because she thought i was still interested in the boy,anger
i make an effort to ask jason s friends questions and include them in the conversation and it makes me feel like a considerate person a feeling i don t get often,love
i feel deeply humiliated when i read in ari ben menashe s book entitled profits of war mousavi s friend manuchehr ghorbani is was a cia agent,sadness
i began to kiss her again she slowly started lifting her head and feel suspicious,fear
i feel convinced that i am on the brink of something amazing,joy
i feel carefree and weightless and yet worried and grounded all at the same time,joy
i worked very hard on holding my technique when i was tired and i feel sure that it is improving,joy
i actually thought i would feel bothered being their since ehb and the other woman ow spent quite a bit of time together there but i didnt feel much of anything,anger
i mean not one i feel that it is my duty to help all of our loyal readers of hb understand the world that is going on around them,love
i start to feel unsure,fear
i just feel so fucked up these days,anger
i last saw him and already im feeling this agitated,anger
i feel that time frame is going properly i m keen on you plenty probably we could repeat this once more and then the lady may possibly grin at you as well as claim the girl loves as well,joy
i won t say that i didn t feel any fear because i did but i was surprised at how calm i was,surprise
i didnt feel as isolated from the world as i did during last years holidays,sadness
i feel like my husband is being sweet with me again,joy
i am available what am i going to do with my day i need to feel useful maybe i can still contribute my time part time i dont want to let anyone down,joy
i still end up feeling a bit dazed from sheer sensory overload after spending an extended time in a very crowded area but today it wasnt too bad and the good company more than made up for it,surprise
i can feel accepted,joy
i was always looking forward to to a life that just feels dull and numb,sadness
im feeling damn fantastic,joy
i feel a bit strange saying it,surprise
i feel so foolish i admitted,sadness
i devote a significant amount of emotional energy to feeling anxious and thus become irritable or frustrated with very little provocation,fear
i know it seems very sudden to everyone but i am not sure how much i can communicate just how comfortable i feel with him how similarly we look at the world and how supportive and loving he has been towards me,love
i watch her gather her little blocks and tuck them under her belly like a little red hen coo and cuddle her soft baby doll and look with interest at other babies i can t help but feel thrilled that she s our firstborn,joy
im so relieved and feel so much more like myself now that this is resolved this being almost nothing at all actually just some weird energy and i cant wait to be back at camp even though ill be hacking and coughing and spluttering all day long,joy
i feel like this was such a rude comment and im glad that t,anger
i was really surprised by how much i like this moisturizer it smells really good and feels amazing on the skin,joy
i still feel sleep deprived she is almost sleeping through the night giving us,sadness
im here today after looking at my bank account this morning and feeling shocked,surprise
i feel like a distracted robot,anger
i do not feel bad about it,sadness
i feel like im actually supporting myself by making use of what i know and love,joy
i realised i only hate people because i feel threatened by them,fear
i feel dull many of a time headache many of time insomnia,sadness
i had been feeling suspicious all day,fear
i feel all bouncy and yay today for it,joy
i was also given several shiny presents because my friends are really rather cool i actually prefer late birthday presents to early ones as it extends the period of feeling beloved significant segments of all and sundry and is more unexpected,joy
i let myself think about my behaviour towards you when we were children i feel a strange mix of guilt and admiration for your resilience,fear
i tgt v u but i still feel unhappy,sadness
i was attracted to the feeling of being admired being an object of desire and refusing to give in,joy
im feeling so pissed off that i wanna scream and shout at the wall facing me right now,anger
i know im making a big deal out of it but i feel quite shocked that i can drive,surprise
i feel really wonderful about myself and love the life i live,joy
i don t usually blog when i m feeling this way but i m actually curious to see if i can put it into words,surprise
i feel strange putting a review in this post so ill keep it brief,fear
i go shopping now i feel reluctant to buy things like that even though its really hard to resist the temptation,fear
i feel so virtuous writin my morning journal like here i am in a jane austen novel which is aided by the fact that mr gs computer is on a kinda,joy
i was in sams angsty headspace jensens voice singing bon jovi was making me feel horny as hell,love
i feel like that would be pretty cool,joy
i am trying really hard because i really want to feel faithful and close to him,love
i also always feel a little scared,fear
i feel really lucky to be part of it,joy
i feel suffocated yet charmed my brain pauses logic,joy
i feel im a largely unimportant person it really does mean a lot to me that people even consider coming here,sadness
in a dam lake,fear
i feel a little funny about being so open and personal in my sandblog but if admitting all of this helps me achieve my wish than it s worth it,surprise
i enjoy reading immensely and i feel strange or off when i m in between books or just lack the time to read,surprise
i walk in a conventional classroom my senses feel assaulted by all the stuff on the walls hanging from the ceiling and covering all the surfaces,fear
im feeling kind of lonely right now even though i just talked to jack sarah and a lot of my other friends,sadness
i feel a lot of bids i put in for work in for will get beaten on price and price alone,sadness
i feel a lot of support and very honoured because i was chosen to represent my country,joy
i said earlier our bodies have gotten used to the heat and the curiosity of what degrees feels like keeps me eager for the next summer day,joy
i start i feel like i should reiterate a fact that im not sure ive made clear yet just because i post all these despondent incidents on mermaidhaire does not mean that i am sad like all the time,joy
i wasn t on a diet or looking to lose weight i just wanted to feel more energetic brighter less lethargic amp try to control my sugar cravings,joy
i feel like one of those girls in school that i hated because their outfits were perfect everyday because they went shopping once a week,sadness
i think the sooner we do the better well all feel greg im already in a distressed mood mom,fear
i understand the feeling so i wouldnt be shocked,surprise
i feel furious on your behalf,anger
i feel miserable and even more alone,sadness
im feeling stressed or out of control i regain control by breaking down my particular stressors into minutes segments to devote attention to and then go to it,sadness
i feel like a neglectful pet owner,sadness
i usually wake up feeling kind of groggy,sadness
i am not feeling good pretty much everyday,joy
i think i would have been feeling less grumpy if i hadnt been up and down throughout the night or my lungs deciding that even though i wasnt that unwell it felt as though something was sitting on my chest and flattened me,anger
i have been feeling i find myself becoming less and less amused and interested in many of the activities and attitudes that have brought me joy in the past,joy
i came to a theory whereby even if you feel that you do not want to hear the truth in the end you would have to face it for my case i had to read it which was a remorseful feeling for me,sadness
i felt joy when i passed the worst phase in my life and discovered how many people considered me important to them,joy
i set off feeling strangely nervous and quite weak but slowly worked through the problems and was soon attempting the toughest problems,fear
i feel really naughty and wicked today,love
i feel really low it would be nice to have someone to hold me when i cry,sadness
i am feeling that bitter sweetness that comes from a deep recess in my soul,anger
i wanted other women to feel envious of my figure and say oooh youd never guess youd just had a baby,anger
i feel thrilled regretful and alarmed by these changes even the fireflies dwindle to black as we speak with the b,joy
im not trying to disagree with same sex intercourse or what to me it just feels weird gt,fear
i have a feeling something startled her but either way she started on my shoulder and ended up across the room a very slow flutter mind you,fear
i feel selfish thinking this way but i feel so lonely at times,anger
i feel like i can trust them though seeing how they can understand how other women can be bitchy and neither of us want to deal with that shit,anger
i think about the fact that as i was leaving jordan hospital feeling triumphant at the completion of my last radiation there was a horror story unfolding two states away,joy
id put most things in boxes yet having among other things one hundred and twenty of them books i wasnt reading made me feel guilty like i should know everything in them,sadness
i had seen a solopgangfor to see the love in my woman s eyes feel the touch of a precious barnog know a mother s love,joy
i have been feeling particularly lousy these days so i might as well try to cheer myself up by saying yes,sadness
i feel extremely lucky and blessed to work with such outstanding young ladies,joy
i feel a longing to call my mother to tell her how sorry i am that i left home early,love
i want to believe its how my kids will feel whenever i become rich and famous and move on to the mansion that is waiting for me,joy
i feel strong and good overall,joy
i answer feeling clever again,joy
i felt like spock amongst a world of humans it was difficult for me to reciprocate feelings for someone because i was so terrified of being hurt and i refused to let other people into my world,fear
i am feeling thankful for warm sunshine crisp autumn air and bright fall colors,joy
i want to give up feel distracted or just need to remind myself of what i am working towards,anger
i feel less burdened in a way,sadness
i feel it is worthwhile to document it for people who are not familiar with batch files,joy
i can hear the hum you make at the feeling of my warmth and my legs shift a little in a strange need,fear
i feel disgusted at him and at myself for having been with him and continuing to be something he wants in his life,anger
i over think you think i really feel insecure,fear
i look forward to continuing this challenge and feel so appreciative for the boost to get my nutrition on a healthy track especially for my pregnancy the most important time in my life to be eating healthy,joy
i personally feel is a massively talented actor is chris evans captain america,joy
i feel very fond of my pinky kids,love
i have been having bad dreams really weird dreams that make me feel like i got no sleep at all and with completely disturbed thoughts,sadness
i mean people are discussing things about which they feel passionate,love
i am feeling pretty shitty about it maybe i should tell him to kiss my ass,sadness
im not sure if what im feeling is so extremely vulnerable or now that i feel so depressed and sad,fear
im feeling mentally burdened with many things to get done,sadness
ive been feeling completely stupid about this whole thing,sadness
i was tossing and turning and feeling very anxious about the fact that i was not doing this work that i felt needed to be done,fear
im feeling especially lonely,sadness
im feeling cool showing skin and feel like a woman should,joy
i lost my special mind but don t worry i m still sane i just wanted you to feel what i felt while reading this book i don t know how many times it was said that sam was special but i can guarantee you it was many more times than what i used in that paragraph did i tell you she was special,joy
i feel more resolved and less like smoking my lungs today are obviously not very happy with me,joy
i could feel the delicate pressure of her fingers searching to feel my arm beneath the course fabric,love
i hit the ground i feel daddy let go completely and i get terrified,fear
i cannot stop loving you and it just feels amazing it really fills my heart so let me,joy
i had to say a couple of things twice in order to not have some weird out of context laughter in the mix that would make the tv audience feel like theyd missed an in joke,sadness
i know im probably preaching to the choir on this one but i feel very passionate about the health and well being of my american friends who i love dearly,love
i climbed the hill feeling frustrated that id pretty much paced entirely wrong for this course and that a factor that has never ever hampered me had made such a dent in the day,anger
i could claim to redeem the genre but it didn t leave me feeling as entirely frustrated to the point of beating my head against a wall either,anger
ill admit that hes a pretty good designer but i feel like hes totally fake,sadness
i asked this person how she was approaching this issue the answer was oh i m being very specific i m saying even though i don t feel loved i deeply and completely accept myself,love
i feel shes just more talented than i am,joy
i feel smart intelligent and then i look at somebody with a masters degree and it all crumbles inside,joy
ive had a somewhat difficult time trying to find something to feel thankful for,joy
i would feel i was devastated,sadness
i feel like i need to keep pinching myself to be sure tis is all real,joy
i feel divine whenever i captured a moment smiled silently saving all the details to my treasure chest that i fill only with memories that i knew will only happened once in my lifespan,joy
i don t feel respect i don t feel admiration and i don t feel an entirely romantic tone,love
i feel strangely calm for having everything literally on the line with this vote,joy
i feel so inspired,joy
i feel like ive ever perfectly captured this beauty this perfect girl,joy
ive always heard choose one feauture to play up eyes or lips then tone down the other feautures and i love this rule i feel envious of selena here she is soo pretty she has lovely dark hair and great eyes she can wear such a wide colour range,anger
i do want to feel loved and cherished by someone,love
i felt humiliated and belittled me because it keyed into all of my trigger points it made me feel stupid and inarticulate and laughable and flattened about something i m passionate about knowledgeable about and see as my place in the world,sadness
i cried like an effing baby for half the day and just sat in bed again so depressed stressing over the decisions i make and everything is oh so focused on me i feel when really i cant be blamed for this,sadness
i suppose that is enough of a statement for those who might feel as i do about his contribution to the unfortunate attitude and rhetoric of conservative christian america,sadness
i feel defeated like a lion s prey,sadness
i feel like getting away from all the friendly tasty goodness that seems to abound in santa cruz including the unseen ambient pot smoke that always makes me so lazy i swear when i visit the laid back town a visit to the university s university of california santa cruz renowned a href http www,joy
