Post_Text,Emotions
i feel will be warmly welcomed on any floor,joy
i feel such morose sentiments floating around my brain,sadness
i feel he is loyal to his staff to a fault,love
i was feeling so jaded i still am from all the sep preparation which for the most part progress has been moribund that i didn t feel like going on sep anymore,sadness
i am keen to incorporate more use of recovery tool and i feel that as a tool this can useful in allowing patient control over their mental health,joy
i feel the corners of my mouth curl into a triumphant grin,joy
i feel stressed tired worn out out of shape or neglected,sadness
i feel im rather innocent in that respect,joy
i can t feel saddened or that i should just stop caring,love
i always feel quite smart when wearing this,joy
i feel humiliated when i am forced to make decisions i do not want to make simply to please my parents,sadness
i still feel amazed by its beauty diversity and joie de vivre,surprise
i bought a pretty dress and a pair of pretty sandals and am looking forward to feeling pretty,joy
i entered the temple feeling vaguely terrified,fear
i have narrowed it down to the top items i feel are a must have to make the next year of your babys life more pleasant for the both of you,joy
im left feeling paranoid and like it keeps getting harder to feel happy,fear
i forget that any time we have a disagreement or she feels like she s been wronged in some way that every bad thing i ve ever done in my life every poor choice every single thing that she doesn t agree with comes back screaming in my face,anger
i feel like posting something clever problem is of course im not an extremely clever person,joy
i left the place feeling slightly shaken it s hard to read and hear about such things,fear
i feel lucky that i have an awesome life and family even though i belong to a middle class,joy
i drove dannika to school i was feeling a little bit rushed and this is what greeted me as i turned the corner,anger
i continue to cruise along the expressway feeling shitty,sadness
i wont feel sorry for leaving you behind,sadness
im used to it but it still makes me feel empty,sadness
i needed to feel loved and accepted although i falter,love
i feel really fucked up still,anger
i am feeling insatiably curious and i want to read and learn more about digital media and social marketing,surprise
i generally like to blog about things that make my day but today im feeling particularly generous so im blogging about something that made my kids day,joy
i like to watch people do horrible things so i can be outraged at them and feel superior,joy
i was impressed with how dunham portrayed hannahs whole experience from trying to deny that its happening to feeling offended when you feel like someone is trying to minimise the distress its causing you,anger
i have a large parcel of time or am feeling reluctant to write i set our kitchen timer for minutes and write until the bell rings,fear
i feel them and im loving it,love
i got upset when i feel that the only person whos uptight on chatting is just me,fear
i hated that when i got drunk the whole next day was spent sleeping and feeling groggy,sadness
i feel like ive been talking about creation stories forever and im excited to finally be able to move,joy
i feel a gentle amusement,love
i will sit there for a month while rich and carol go home for christmas by the way they did not put any lights on me this year i am not feeling very festive right now,joy
i can say that once again after the test drive we left feeling impressed by the cx and with steve and adams assistance,surprise
i was feeling good until i saw the flop,joy
i have to admit that i was beginning to feel pretty smug,joy
im gonna end up pressuring myself and feeling really disappointed when i get to doing the actual thing and its on tuesday and i really should study but i cant jhbdjhdfbjdfhbfd or maybe when i get off this comp ill go start typing stuff up,sadness
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it,fear
i was left feeling a little disheartened,sadness
i just feel more vulnerable than other people,fear
i feel however that this administration is so dangerous i have no moral choice but to speak,anger
i get the feeling that she is dissatisfied with life now and that she is filled with regret and bitterness as she has distanced herself from all possible means for disappointment,anger
i feel about the loss of our beloved dog chewie,love
i got high in the pleasing feelings that appear deceptively benevolent like convenience or comfort,joy
i am feeling more and more dissatisfied and anxious about this self imposed weekly deadline,anger
i feel humiliated to introduce you to my colleagues as my wife,sadness
i felt a lot of guilt for not trying harder and finding other solutions to continue breastfeeding much farther past months but as time goes on i feel content knowing i did the best i could with what resources and support i had at the time,joy
i neither ask for nor deserve to feel frightened when any kook puts me in danger for any reason,fear
i could feel my feet getting agitated once i got to the metropolitan pavilion,anger
i was feeling especially disillusioned and unhappy allowing the last lines to make the most difference but most this is especially telling of how much my life has changed since i was fourteen how my experiences have altered my perceptions,sadness
im just not feeling it at all id much rather stay in singapore and spend time with my friends i hate everyone and sara is being really bitchy right now div style clearboth padding bottom,anger
i choose someone i feel that it is my obligation to be truthful and completely faithful to that person with utmost loyalty,joy
i think this would be fantastic as i feel the over nutrition of children is suffering and that over of all children are obese,sadness
i always feel i always understand that the people who are being the most hateful and harmful towards me are hurting themselves and taught wrongly and i hurt for them because i want to go back and undo the pain and childhood bigotry that binds their lives into this path,anger
i feel like my parents and i are the only ones who think it is acceptable that i dont know what i want to do with my life and dont feel the need to,joy
im feeling rather mellow id like to point out that there are some things that i dont understand,joy
i feel fearful seeing this bridge an emotional tith sam ath whose year old son died in the disaster told afp,fear
i struggle with at church is feeling useful to the ward,joy
i am feeling a little lonely,sadness
i am being selfish but i feel like me trying to make him horny is redundant because he is always horny and i feel like he should try harder to make me horny,love
i shouldve stopped feeling envious she has her own life i knew it but its still so hard,anger
i was feeling quite impatient and must have hit the ad because thats when my internet died and vista virus pro started to bother me,anger
ive come to realize i need to stop runnin away from my fears gotta stop bein so confined and wanting to hide feeling the need to die and instead stic through this vicious hell like ride,anger
i feel rude feel free to grab the seat next to me,anger
i like when im feeling productive even though i sometimes grumble about not having time to scratch my butt,joy
i couldn t turn my head away even when i feel frightened,fear
i feel alan clay who is rather pathetic has a huge mass on the back of his neck that he is convinced is cancer,sadness
i cant abide the political mess the country is in though i feel equally enraged about the state of uk politics,anger
i could feel the radiant heat of emanating from her naked sex reaching longingly for the probing tip of my hardness,joy
i feel much gratitude and thanks for finally after months and days i get to know my beloved deedee is fine,love
getting a low grade on my physics midterm,anger
i have a serious question for some of you why do you feel it is ok to support a healthcare plan that tramples on anothers beliefs,joy
i feel like people think im just being selfish with my gender if that makes sense,anger
i drink a glass of champagne and feel really relieved,joy
i hope my condescending attitude will allow present me to feel offended and as such remember that the amount of sunlight affects plant growth,anger
i really feel stupid,sadness
i feeling i should do fill in the blank,sadness
i just feel so wronged and sad that i cant even have the space i want,anger
i feel helpless and hopeless because i feel like i am not in control over my own life even though in all actuality i totally am,sadness
i only find him when im feeling troubled,sadness
im feeling stressed retail therapy is the way,anger
i feel bitchy i guess,anger
i feel vital full of energy every day and super positive,joy
i went into that feeling more than a little bit scared as my running training to date had been almost non existent,fear
ive grown as a mother and treasure my role in this family now whereas i used to second guess myself a lot and feel very unsure of my maternal skills,fear
i already feel sympathetic to tatsuma and aoi,love
i help busy overworked mainly but not exclusively women go from feeling overwhelmed frustrated and generally pissed about their health and appearance,surprise
i feel very strongly about supporting hence why we are running the mile,love
i am still spinning from all the activities but also feeling invigorated and excited by all the demos talks panel discussions exhibitions conversations the art fair the communal meals the art exchange the books the vendor room,joy
i plodded through this taking far too long but feeling rather virtuous,joy
i almost feel greedy with my rd child when so many people i know are working so hard for or,anger
i describe this it is so wonderful i can close my eyes and remember the cool feel in my mouth with a rich creaminess but lightness,joy
ive never made anything from this book as they all look quite scary and complicated but i was feeling brave,joy
i feel kind of over entertained,joy
i feel the need to be productive,joy
i feel less aggravated and upset today i think i realized that its just not worth it it proved to be wasted time and effort pointless and stupid i am fine with not knowing him im uneffected for the time being at least,anger
im feeling so ignored right now like no one ever ever cares about me when in the first place im the one trying to push everyone away,sadness
i know i totes feel like a valued and equal person to my coworkers while theyre laughing over shutting women up,joy
i think this is a valid complaint for those who arent willing to deal with it this aspect i imagine will be rather subjective but it makes sure that the cover based moments still feel dangerous despite being in cover,anger
i am feeling brave enough,joy
i feel better now,joy
i even feel it is a game that i am a part of some strange reality swarming with violent carnivores adding to the bare landscape of the place i now know,surprise
i feel my blood pound up my back and in my ears and i throw up it hurts point blank and period it hurts,sadness
im already beholding myself not to be indulged into high intensity of feeling homesick but i think i just did,sadness
i supposed i ought to feel thankful for that adding with a sarcastic edge at my age,joy
i floated through the day with my head just below the surface feeling a little melancholy depressed and couldnt seem to bring it above the water,sadness
i hate not feeling useful,joy
i would feel more environmentally friendly if i sold it,joy
i feel like i havent been as compassionate toward him as i should be,love
i highly recommend not just this song but the band in general i know their sound might seem familiar girl rock sort of but i feel that their performances are very sincere and anyway their stuff is really good,joy
im feeling like i want to take one of the superior caps just because theyre supposed to be stronger and curiosity is killing me i think i will,joy
i feel lost as in what the fuck am i doing,sadness
i feel that it s worthwhile to patronize their restaurant,joy
i feel like im waiting for her to get heartbroken all over again,sadness
i feel like a vile traitor even saying such a thing but its the truth,anger
i mean when i say i used to feel like an ugly brown pair of shoes ask him to change your mind,sadness
i feel more self assured with making the decision to move to la and try to get to the point where i am directing films,joy
i feel weepy already,sadness
i feel have wronged me,anger
i knew i have this feeling but i ignored it,sadness
i came to the place on base because i wasnt feeling like i should wander too far afield but now i wish i had been more adventurous as i have heard wonderful things about those salons,joy
i think that on today of all days it is april fools day after all that i have been made to feel very foolish for sharing the results of my extensive research with other people,sadness
i don t feel victimized,sadness
i need to feel rich,joy
i feel shy to him all the time,fear
i know that if my core perception doesnt shift then no matter how many times i am able to check off something ive gained a friend better health rewarding work i will simply move down my list and find something else to feel needy about,sadness
i hate when im refered to that game guitar hero i mean its cool but i got the name kinda before lol and now i feel bitchy so stay the fuck outta my way,anger
i feel it in every cell of my being god really really loves him intensely and is being faithful in fulfilling all his promises to him to us as he is also doing for you and yours,love
ive been feeling a little homesick these days a usual thing around holidays but have been bringing some things from home into our celebrations here to ease the feeling of being far away,sadness
i was feeling some irritation and anger feeling being insulted,anger
i was feeling very depressed everyday in the midst of having my dream life,sadness
i feel alone so marginalized by my wacky core beliefs that are shared by a tiny percentage of the u,sadness
im feeling thankful for books york peppermint patties finding a roommate this year who has become a very dear friend of mine blake,joy
i start to feel ugly unloved poor and unhappy,sadness
i often feel resentful of anything that seems good,anger
im in your arms i feel safe,joy
im feeling happy and well,joy
i feel humiliated said mohammed hussein a year old factory worker,sadness
i am feeling so blessed so happy,joy
i only have a few things on my list i feel super guilty and can t relax,joy
i feel about myself is so fucked up,anger
i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened,fear
i also chat when i feel frustrated with guys but now i think about my future husband,anger
i know is what i feel and i feel absolutely terrified so overwhelmed with desire and like all i can do is cry and drink beer and prey that maybe i will find a way to make all of these lyrics work within my thought process,fear
i feel so hopeless and usually just want o scream,sadness
i feel like it was a bit rushed,anger
i feel poles are most useful in pairs all price and stats in this review are for two poles,joy
im feeling very bitter against knight in shining denim because i asked him a year ago to go to the gym with me and he wouldnt spend the money,anger
i feel the shift towards casual gaming as a whole is hurting rpgs and jrpgs especially because rpgs aren t games that non gamers think of playing,joy
i feel like you feel this is a mistake but time is fucked up sleep won t take,anger
ill feel less burdened and confused sighs,sadness
i come home from work too often feeling irritable and it s not fair or loving to dump all that ugliness onto my husband,anger
i convince myself to write i feel like im just exposing how lousy i am at what im trying to do,sadness
ive been waking up to a bladder that feels extremely unhappy and i found any type of exercise made it worse or definitely irritated it,sadness
i probably missed you too much jongwoon teases but ryeowook doesn t have to hear him say it to know it s truth feeling it in his kisses the gentle touches up his spine warm breath ghosting over his ear,love
i was feeling very mellow and it had certainly taken the wallet episode off my mind,joy
i just feel like if i don t suffer to produce something then it s not worthwhile,joy
i know this wont make me a better person this feeling wont help me this wont make me successful,joy
i feel like i am being held firmly in loving arms surrounded by a wide circle of people who are not going to let me fall,love
i spend all day in bed or when im feeling adventurous on the couch because when i get up my leg hurts worse than my aching heart after titanic,joy
i recall those high school feelings and the longing with which i watched the olympic runners i feel st,love
i feel not offended in any form and should not make this big and in the end it doesnt bother me at all but ive learned to show some balls in the past and say what i think not anonymous so if we would give some weight to the content of these comments there would be the questions what is behind it,anger
i got up this morning with a heavy burden in my heart feeling a bit discouraged and questioning god about certain things that still are not clear to me,sadness
i feel quite fearful about her future other times i wonder how this happened to her or even if i did something to cause abbigail to have apraxia,fear
i get another call from a frantic junior for my file and i obviously refused ta help her and now im feeling like i was too rude i mean i jz went like yeah sorry i just dont do that,anger
i still feel cute in my tight little work out pants and snug t shirt,joy
i was feeling wednesday night so i wasn t thrilled to be in training again ha,joy
i compare myself whether it s to her lifestyle business acumen or physical beauty i set myself up for failure immediately feeling ugly and a tsunami of self doubt ensues,sadness
i didn t feel overly drained,sadness
i am feeling hopeful and looking forward once again,joy
i wouldnt have thought that id be feeling this way but i feel amazing and am glad for what happened,joy
i feel really good about all of these schools though i know some are long shots,joy
i feel so uptight and tense,fear
i am already feeling heartbroken and alone again,sadness
i feel like copying the handsome boy say yay so fun,joy
im feeling quite joyful today,joy
i wake up i realize that my panty is wet and i feel very horny,love
i feel like i should go for a run to expend all this idiotic energy but iv decided to do some homework now instead and store the energy for a social event im going to this evening,sadness
im just feeling really shitty about life in general now that i want to just write continuously,sadness
ive been feeling passionate about local business lately and i do like to walk through consignment stores and second hand shops just as much as i enjoy goodwill,love
i can honestly say that every good thing in my life right now is crashing down and i feel too stubborn to ask for help,anger
i am socialising and feel so awkward around other people at times that i eat to cover the fact i have nothing to contribute to the conversation,sadness
i was feeling pretty satisfied with everything and i was eating fairly well also,joy
i see women wearing boots i feel envious that i want to curse them,anger
i dont want another monday where i have to feel defeated and know i have to start dieting again because i blew it,sadness
i have paused on purpose that i must step back and recognize why im walking around feeling discontent and then make the needed adjustments,sadness
i want to feel inspired on the job,joy
i do feel a bit fearful that he might be feeling stressed to be drinking so much,fear
i just didnt feel thrilled let alone excited,joy
i feel like i smell pretty after i use it,joy
i felt this way before i was feeling rather reluctant whether should i go down to bishan to fetch my boyfriend,fear
i felt i completely belonged and i didn t feel shy and frightened any more,fear
i feel so mad i feel so angry i feel so callous so lost confused again i feel so cheap so used unfaithful let s start over let s start over let s start over,anger
i know i am feeling discouraged and cynical,sadness
i feel so resentful about having to take care of us and not getting to do what i want to do,anger
im feeling wildly supportive as i swallow my tension that every single other five year old i know of not only knows his letters but knows them backward,love
i seriously feel like im becoming more and more boring everyday,sadness
i would still feel weird,fear
i feel i m doing to my mom what i despised so much when it was done to me,anger
i feel so idiotic for letting you and myself call us best friends,sadness
i expect and i feel content with that,joy
i feel like a horrible person a href http bryangregorylewis,sadness
i really needed to hear today i really struggle feeling valuable just staying home i know it is important and that is why i do it but it was great hearing how much my husband values what i do every day,joy
i feel so delighted when the varsities picked me to be their muse,joy
i could soon feel quite rejected,sadness
i am feeling very pissed now,anger
i feel very regretful for what i might done i dont think i remember it,sadness
i didnt sleep quite as well last night but i still feel quite energetic this morning,joy
i don t want to feel frustrated about this anymore,anger
i came away from the experience feeling rather confused and it left a sour taste in my mouth,fear
i was feeling really invigorated by the process,joy
i told her yeah they feel insecure and they bully people because it makes them feel powerful physically,fear
i can t do anything but feel the feelings because the issue has to get resolved to dissipate the emotion but i am powerless to make any resolution because it s not my issue,joy
i feel any artist that puts forth a piece of work even ones i do not agree with should be respected even if it s just for the sake of them overcoming the shackles of our society s norms,joy
i will feel as though i am accepted by as well as comfortable being around both sides of my family,joy
i will feel as though i am accepted by as well as comfortable being around both sides of my family,love
i feel only reason skudrive is so popular is becsuse microsoft is so media driven,joy
i have no idea why i was feeling so lethargic yesterday probably because i got a bit dehydrated,sadness
i feel so blessed for my husband and my family supporting me on my mission of health and happiness and spreading it to my community and the world,joy
i don t like sharing i do that on twitter but because i feel it s a vain thing to do,sadness
i feel thank you everyone for the amazing thoughts and prayers,joy
i have times when i feel insecure,fear
i got a sick feeling in my stomach i just did a blog post on my cute laundry room now my dryers going out,joy
i feel a bit stressed so i get up and take two rescue tablets,sadness
i provided dinner alcohol and a place to crash and all i got in return was the feeling of being completely unwelcome in my own apartment,sadness
i feel as if i am completely worthless,sadness
i feel studying and doing homework again after weeks of holidays target blank img title stumbleupon class ssba alt stumbleupon src http www,sadness
i feel disappointed by myself,sadness
im feeling horrible,sadness
i feel a bit relieved,joy
i was feeling adventurous,joy
im feeling discontent with my sex life i feel like crying like venting about it,sadness
i know there are a million strollers and babies in the world but the thought that my stroller had made someone feel how ive felt so many times broke my heart,sadness
i feel really bouncy for absolutely no reason and my head hurts a bit from trying to remember all the books im going to simply have to read now,joy
i feel awful about missing school,sadness
i might be feeling a bit cranky,anger
i feel so relieved like finally i knew what i was thinking how i was feeling,joy
i try to approach this thing called nature which is something im feeling a bit envious about,anger
i really started to feel that the ica was an association worth supporting and maybe something that id enjoy being a part of,love
i feel vicious and sleepy,anger
i know is that right now i feel like i am still in th grade trying to be as useful as my little legs will let me be,joy
realizing that a friend had been talked into signing a certain contract,anger
i feel these divine forces so strongly sometimes i wonder if agnostics atheists and judeo christian fundamentalists have any feeling or excitement in their hearts,joy
im not trying to sound so depressed or sad or heartbroken but feeling all shitty once in a while is just human,sadness
i just wanna say that the last three months i feel so happy about my blog,joy
i guess i talked to enough people to realize that we all feel intimidated by meeting others for the first time,fear
im afraid im in an environment that makes me feel more relaxed cause,joy
i am actually feeling optimistic about my back and my future in movement,joy
i feel caring in telling you this is because to maintain a healthy weight you have to learn to not overeat on your stressful days which tend to be most days,love
i say walking away and shaking my head feeling a little dazed to get the drinks,surprise
i do make myself feel kind of intelligent and inspired sometimes,joy
im feeling pretty energetic,joy
i am sure at least i hope so that the woman who responded by saying so that he could help out with the kids also feel this way but what surprised me was that all the reasons i listed above were second,surprise
ive been going to these liquor stores all my life and i still feel a bit dirty walking into one like im doing something i shouldnt be,sadness
i have had since july st i am feeling shaken knowing i will be homeless in two months and as close to a home that i have is gone,fear
i know he is totally trainable and can be free of his arm chewing habits i feel that the kids would be too nervous around him during the training process,fear
i feel like i was abused raped defiled,sadness
i was feeling a little longing for paris this week so i did what every artist does,love
i feel delighted to showcase this journey,joy
i myself smiling through loving simple dialog child logic explain situation feelings it s funny,surprise
i feel awkward because v has already asserted that she is doing that,sadness
ive been feeling like i cant put a lot into this because hes not caring about it anyway,love
i had suppressed my homosexual feelings so much that i replaced them with what i thought would be socially acceptable,joy
lost my girlfriend,sadness
i was really feeling crappy even after my awesome week of workouts,sadness
i feel the most important thing is just someone makes you very comfortable thats all,joy
i love taylor swift because she has so many inspiring song and her song always represent what i feel and she is so damn gorgeous and she is very nice to her fans,joy
i feel like the energy from the moon and the stars is just as vital both physically and emotionally as that from the sun,joy
i keep in the fridge and take out whenever i feel too hot spray on my face and it cools me down immediately let alone it smells like oranges,love
im just feeling relieved to have picked up our boy before they shut the place down and seized the dogs and happy to have gotten him out of there,joy
i feel like after everything ive been nothing but sincere what bothers me the most is that you wanted to hurt me you even told me,joy
im tired of feeling hopeless,sadness
i feed him and how strongly i feel about not feeding him crappy processed dog food because i want him to live forever,sadness
i arrived home hot sweaty and feeling a keen need for the chinese food i d put aside that morning,joy
i was talking to my district leader elder hill last night and was explaining to him some of my concerns such as not seeing the fruits of our efforts not having baptized anyone yet and just plain feeling like i have so many problems and weaknesses that its not even funny,surprise
i am really enjoying my time here but ever since fourth of july passed and i reminisced about nyc and home i have been feeling a bit homesick,sadness
i feel like i did the last time i had to break up with a lousy boyfriend in so im out of practice like junk,sadness
i want to feel like a nurtured respected protected equal,joy
i am not okay with feeling annoyed at myself and at life all the time,anger
i usually take on to more protein when i start to feel lethargic,sadness
i was feeling too agitated to read and it was too hot out to walk,anger
i can not see friends and for the most part i feel like leaving my bedroom could be dangerous,anger
i feel a little disturbed by the wire in the background i just posted it because i think the light is better than in spot,sadness
i am officially feeling festive,joy
i feel defective for not wanting what makes me a woman,sadness
i don t really know what the suicide attempt accomplished other than me feeling ashamed embarrassed and stupid,sadness
i feel damn agitated during the speech,anger
i am sorry to hear that the assessment procedure conducted by atoshealthcare left you feeling humiliated and poorly represented,sadness
i wont bore you with the psychological signs of workplace burnout except to say that if youre feeling depressed or anxious helpless or hopeless congratulations,sadness
i feel about the people or being accepted by them,joy
i cant hate too much because i feel like shes looking pretty damn flawless in these pics,joy
i feel incredibly disappointed in myself,sadness
i do find myself feeling distraught about getting older and stressed about the impending responsibilities that are to ensue i am generally content with only a little bit of repressed anger that makes it s appearance only when it s instigated,fear
i feel disturbed and sad,sadness
when my last years second semester results came through i was ecstatic,joy
i cant believe this is the feeling i was so afraid of not disdain or hatred instead its just actual nothingness laced with a small dash of repulsion,fear
i did this especially feels strongly at the moment with gina who just died but had as fucked up as a family as you could ever imagine and wrote me letters during my misgivings and insecure times about how my love was enough,anger
i do feel a shift in me to being more positive,joy
i know takes a lot of present moment awareness and part will be the challenge of accepting things as they are so i don t set up a feeling of wanting or discontent,sadness
i need to remember something feel like it and not be distracted simultaneously before it happens,anger
i remember watching it and feeling devastated because of the sheer familiarity of it all,sadness
i think i was feeling vulnerable due to the stress of having to buy a new sewing machine and printer,fear
i also feel as it has helped me become an intelligent individual,joy
i use a small p size amount or p if im feeling generous and massage the milk into my skin in little sections and if i feel an area needs more then i can apply more,love
i am also feeling a bit bitchy about the way things are when we have conversations and others are around,anger
i admit i was feeling agitated so when hubby asked me if i want to join them for a drink i agreed,anger
i feel honoured to own and wear this walking piece of intellectual curiosity,joy
i have been feeling very shaky and weak and light headed starting from yesterday and this morning when i woke up i couldn t breathe properly no matter how many deep breaths i took in i just felt there just wasn t enough oxygen going in,fear
i feel that were like sweet couple,love
i am regularly in a rush and feel irritated and i dont take the time to communicate my needs or my feelings,anger
i feel as if i have had enough sleep and have much more vital energy than i have ever had before taking it,joy
i am feeling quite well this morning,joy
i read up on the practicies and cult like beliefs of falun gong and now i feel sceptical and a tad bemused,fear
i stick to my values i feel like i broke my promise,sadness
i feel pathetic at times because,sadness
i have felt so loved and i have so much love for the people in my life that i feel content with where i am at right now,joy
i feel like my good friend narcissism might have something to do with that well that and a spoonful of boredom,joy
i think im breathing again and every breath feels lively and full,joy
i channel was not yet assured i get the feeling they just went from broke on this one,sadness
i feel heartbroken again i feel dead inside lost angry at myself,sadness
ive been a huge fan of twitter since i joined in and as my engagement with those that i follow has increased over time ive found myself feeling like this is a go to source for me for any number of content options news biz trends marketing you get the picture,joy
i also feel more welcomed at lush than any other job that i have had,joy
i feel to write something is making me reluctant,fear
i do like riding on brooms but there is something about just sitting and holding colin and feeling the wind in my hair that is quite pleasant,joy
i am bogged down by the feelings of being unloved it only ends up making me feel worthy of love that is being showered upon me how can i feel the love and joy if i feel deep within me unworthy,sadness
i feel somewhat hopeful about things,joy
i am the only bright spot he has now i feel as if i have been burdened with more than i initially thought,sadness
i feel like i can play with the work more than if it was trying to be some precious expensive masterpiece,joy
i never feel brave and nor do i want to be as i believe that in order to be brave you have to make a conscious choice as to whether you want to be brave or not,joy
i was for awhile and i started feeling irritated and annoyed each time one of my kids filled up their pants again,anger
im actually going to try again this month because i had a lot of my mind in june and i think that led to me feeling a bit lethargic so fingers crossed ill do better this time,sadness
i feel that there is no way to determine if a machine possesses consciousness and thus whether it is intelligent,joy
im feeling more relaxed,joy
i think it is super nervous for me i always feel not contented and even greedy so when there s a choice that problem would just worsen,joy
i feel no joy like that the faithful feel viewing the glories of their holy place an horror of great darkness is upon me a fearful dread hath overwhelmed me,joy
i just cant help but feel that i am more intelligent then my body and i hate feeling helpless when i think i have it all worked out and it really isnt,joy
i am ashamed when i feel like that the moment i see terrified crying children and dead ones,fear
ive always been able to produce work despite a day job and that i suspect professional pressures might add to a feeling of artistic foment it would take quite a bit to get me out of the saddle,joy
i feel i am suffering from several related factors that in regarding treatment acne less likely to remove scars left behind by proving your diet and extract,sadness
i feel bitter theofilou said of the lack of support to nods of agreement by kastrioti who waited for her turn to board,anger
i enjoy all of these aspects of my life it is hard at times to not feel completely overwhelmed,surprise
i hate that feeling and its making me antsy and irritable,anger
i feel not loved i always get kicked around or shoved,love
i don t i risk feeling vulnerable the feeling that everyone is staring at me and examining every little dimple in my thigh and sag in my arm,fear
i feel stupid or overly awkward or less than them,sadness
i am still feeling a little remorseful that we didnt just break down and buy it,sadness
i feel convinced plus so many diverse price tags that i feel sure everyone should come up with the funds to have their plot to be lighted up relatively economically,joy
i feel like i m so distracted by silly things like twitter that i can spend an entire evening with the kids and not actually hear a thing that they re saying,anger
i feel like my printing classes at quiltcon particularly the one with lizzy brought me back to something that i felt so passionate about years ago but had pushed aside thinking i needed to pursue a more practical life,love
im just feeling seriously pissed off at myself for doing something fantabulous but utterly stupid,anger
i expect ou to win but i feel there strongest competition will be a pretty talented and experienced ok state squad,joy
i feel the love and i thank you for it pagetitle popular news abc news u,joy
i ask you how can they feel virtuous if any members of their preferred victim groups learn to take responsibility for their own lives,joy
i feel lethargic and crave junk food and pop,sadness
i feel stressed out i have to learn a lot and i cannot give my blog and looks the time i wish i could,anger
i put weight on it with my leg bent like when i get out of the car i feel a dull pain in my knee,sadness
i feel like i am as fearful now as i was when i first threw my leg over the top tube after my surgery,fear
i dont really have any details to share but i feel like blogging and letting all of you know that i am ecstatic,joy
i feel a bit melancholy when i think about not teaching the children i don t yet have about the love of jesus or not taking them to sunday school or not having them attend vacation bible school,sadness
i know but i m also upset because i increasingly get the feeling that i m a pleasant accessory,joy
i feel extremely awkward when they interview people for my job,sadness
i was intensely conscious of how much cash i had left in my gas and food envelope and i still have what i intended to save for next week which helps me not feel so stressed and scared,anger
i was intensely conscious of how much cash i had left in my gas and food envelope and i still have what i intended to save for next week which helps me not feel so stressed and scared,sadness
when i was ten i got shut in the school with a friend i had to jump out of a window and cross a beam metres high,fear
i just feel terrified like im on the edge of a precipice staring ahead,fear
i feel like a proud mother watching their child grow and develop into an adult and quite seriously my business is like a child to me,joy
i beg and crave a particular something that im convinced will bring happiness and yet when it arrives im left feeling jaded and used,sadness
i have been struggling with this feeling of being damaged,sadness
i feel helpless lost upset and worst of all,sadness
i is celebrated with great fan fare which happens to be january th or october nd disregarding here of course the rare sense of gandhigiri euphoria generated by an unexpected source such as munnabhai we come across the inescapable phrase which i feel has been much abused a hindu fanatic,sadness
im still feeling a bit shaken up,fear
i still feel uncertain with many new paths i must travel and as lost as i feel sometimes i am sure heavenly father is lifting me up and helping me to feel joy in the things that matter most,fear
i feel so grounded delighted in a good mood and filled with a positive energy,joy
im feeling really stressed today about the state of the house,sadness
i was really feeling shitty both physically and emotionally and it even took me some time to realize that a nailart session would have been the right positive treat to cheer myself up,sadness
i feel sure the nervousness and fear will always lurk in my mind but i feel at ease in my heart hopeful about theo ad and eli being happy healthy and safe and living to be old people with fulfilled lives,joy
i have been anticipating so i am somewhat surprised uncertain and to some degree annoyed about their presence in my daily experience especially in light of the fact that i have at other times been feeling more joyful and confident in my abilities as a loving human being than ever before,joy
i am this morning filled with the feeling of possibility and the gentle morning haze of nyquil,love
i begin to feel burdened by things amp long to be empty again,sadness
i feel very blessed to know some of you personally and admire all the things that you all have accomplished,joy
i am tired and i feel defeated,sadness
i usually have a solution to these kinds of situations but right now i just feel unhappy and run down,sadness
i feel a peaceful calm come over me,joy
i really feel deprived,sadness
i had hernia surgery on friday night and i still feel awful even though lots of people said i d be as good as new in a few days so now i feel shitty because i hurt and also shitty because i hurt,sadness
i read too much about discovery and exploration in the wild west and while i feel that those concepts are precious taking part in them often myself this book just brings a refined feel when i sit back in the chair for some quiet time,joy
i can drop people who are using me no problem and i can certainly assert myself with the children but asking nik to leave early on an easy day just because im feeling weepy and want a hug,sadness
ive lived too long feeling shitty being picked on and feeling like the odd one out,sadness
ive written that blog post and i am feeling even more energetic,joy
i feel like in some ways im probably not putting myself in vulnerable positions enough and pushing the limits of it,fear
i see myself starting to feel the emotional dependence on my parents i stop and breathe,sadness
i felt a bit bad about killing but it always feels like a chore that simply distracted from exploration,anger
i was so full and the great flavors helped keep me from feeling deprived,sadness
i feel so hopeless and strange and all i really want is to actually disappear,sadness
i went to bed feeling lousy,sadness
i feel that im so excited to tell you everything about korea now,joy
i spent today working in my lawn and feel invigorated,joy
i don t need to though i must admit i kept comparing myself to the skinny japanese girls i see everyday on the street and just writing that here makes me feel ludicrous,sadness
i can almost feel your delicate heart breaking,love
i liked knowing that i am not the only one feeling the way i do about job options the thing that i liked the most was i was able to find some career path and i found some interests,love
i feel so blank and then like im going to explode,sadness
i try to stay with my feelings caring for them meditating with them dancing with them and sometimes writing about them,love
i squirmed against it but the pain was starting to get to him so he stopped feeling resigned,sadness
i feel pretty lucky to be able to experience it again in this way,joy
i left feeling anything but valued and i found myself feeling discriminated against,joy
i feel so uncomfortable about the word hero,fear
i don t feel as relaxed when i sleep because of this,joy
